id,stedsnavn,kommune,vassdrag,regine,vurdering_raw,barrier_category,barrier_color,barrier_label,problem_beskrivelse,diameter_cm,lengde_m,kommentar,kommentar_utfyllende,lon_ned,lat_ned,lon_opp,lat_opp
268,Mandal ,Kristiansand,Trondstadvatnet bekkefelt,022.2B0,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Grei stikkrenne, ikke hinder.",0,7.738189617930071,58.1433825440839,7.737971213558237,58.143321905134755
269,Kristiansandn,Kristiansand,Tverråna – Tronstadvannet til Lundeelva bekkefelt,022.2A,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Se kart, er det demning lengre oppstrøms? Men kulverter ok, ene med vannføring lekker litt, men bør kunne passeres ",0,7.750628059148548,58.12704274559841,7.751248510047094,58.126895935733714
270,Mandal ,Lindesnes,Skagestadvatnet bekkefelt,022.3C,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,14.0,Kulvert ikke hinder. ,0,7.552717476918768,58.06832845028225,7.552640923701906,58.068431399507254
271,Birkelandveien,Kristiansand,Songdalselva - Samløp Sogna og Gumpedalselva til Brennåsen,022.A21,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Ikke vandringshinder, ser fisk nedstrøms. Sannsynligvis mindre avstand mot røret når vannet er høyere. ",0,7.848416581967283,58.13742159493274,7.8482160962798275,58.13738322509319
272,Tredgeveien (bekk renner ned til Skogøysundet),Lindesnes,,022.322,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,20.0,"Tenker denne er hinder både på grunn av høyde mot inngang, der det i tillegg ligger et vannføring. Plus stigningen på stikkrennen. ",0,7.58889446272599,58.01005989210443,7.588859450378111,58.010299679601225
273,Ålefjær,Kristiansand,Ålefjærfjorden bekkefelt,021.121Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Bra bunnforhold og vegetasjon. Kulvert ikke vandringshinder, bra ",0,8.017798323072963,58.24237561485157,8.01759486542905,58.2425740236636
274,Søm ,Kristiansand,Drangsvatna bekkefelt,020.4260,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,Selve kulvert ok. Mye sediment og planter i bekk. Mye landbruksavrenning,0,8.140725778480167,58.152925099367586,8.14057110076584,58.15299446962802
275,Søm,Kristiansand,Drangsvatna bekkefelt,020.4260,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,10.0,Ikke nødvendigvis vandringshinder selve kulverten. Men kommer hinder lengre nedstrøms sannsynligvis. Ny liten betongstikkrenne.,0,8.131451558915899,58.151555374850254,8.131583860318631,58.15136160217874
276,Trynesveien (bekk renner ned fra Oftenestjønna),Kristiansand,Hundsøyfjorden bekkefelt,022.221,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Kulvert helt under vann, mye gjengroing og rør fylt av slam. Burde spyles ",0,7.741707971789674,58.07480959779506,7.741879826014155,58.07480771987507
277,Vågestad,Lindesnes,Mandalselva - Laudal til Øyslebø bekkefelt,022.B1Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,7.0,0,0,7.441778676619203,58.16330647546796,7.441515693095678,58.16324482689891
278,Mandal 9 ,Lindesnes,Mandalselva - Øyslebø til Mandal bekkefelt,022.A3Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,8.0,"Bratt, mulig ål vandrer. Lite vann nå ",0,7.499790109583622,58.0631821914519,7.499698462367386,58.0630782528883
279,Kyrredalen,Lindesnes,Mandalselva - Øyslebø til Mandal bekkefelt,022.A3Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,5.0,"Kulvert er grunn, Max 5cm vann",0,7.512798616303046,58.133735530392066,7.336017904190824,58.115720682297436
280,Gross ,Grimstad,"Groosfjorden, bekkefelt",019.216Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Kulvert sannsynligvis grei. Noe slam og finkornet sediment nedstrøms. Går småkulverten in fra siden, med vann av ukjent kvalitet. ",0,8.579975370519996,58.32873943771987,8.57968450420466,58.32877945728735
281,Arendal ,Arendal,Mørløsvatnet - Nidelva,019.B20,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,22.0,2 betongkulverter under bru. Vann passerer i kulverter ved lav vannføring.  Disse er tilbøyelige til å tettes oppstrøms. Ligger 3 sykler i bekk nedstrøms. ,bru,8.584000062145229,58.44241287456844,8.583873860341019,58.44250193916894
282,Tredgeveien (bekk renner ned til Skogøysundet),,,022.322,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,8.0,"Mulig hinder, noe høyde opp mot kulvert og ikke veldig god plass til å hoppe fra. Sannsynligvis hinder for ål. ",0,7.586493561545234,58.00970004798012,7.5866483544461545,58.00975671782485
283,Grimstad ,Grimstad,"Bufjorden, bekkefelt",019.220,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,20.0,Hele innløpet til kulverten ligger under saltvann. ,0,8.513354475048382,58.302349377458,8.513121362890123,58.30259101620496
284,Birkenes ,Birkenes,,020.A6,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,6.0,"Fint habitat og kulvert ikke vandringshinder. Kulvert lekker noe vann, men ikke betydelig. Denne er grei. Men bekk er veldig tør nedstrøms. Mye fisk nedstrøms, en på rundt 20cm.",0,8.185753744675813,58.29207785128936,8.186115495945108,58.292088641964185
285,Tromøy,Arendal,,019.11,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,10.0,"Ikke barriere, noe hinder. mye vegetasjon og igjengrod bekk. Selve kulvert mulig litt liten. Noe fisk bør passere.",0,8.90029550599602,58.50049860646099,8.90023789877216,58.50030182517371
286,Høvågveien (bekk mellom Bragetjønn og Kjøstveittjønna),Lillesand,Isefjærfjorden bekkefelt,020.41,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,15.0,"Denne ser ut til å ligge litt for dypt, og regner med det er mye slam og kvist innvendig, regner med denne er vanskelig å vandre gjennom ",0,8.239396035487497,58.1887179287928,8.239103488014848,58.188802692449315
287,Bykle ,Valle,Vasstølåni bekkfelt,021.F7A52,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Litt stinging opp mot kulvert. Sannsynligvis ikke hinder, hvis fisk skulle komme så langt opp. ",0,7.486532612066435,59.29984303624831,7.487080769582298,59.30004059817149
288,Tromøy,Arendal,,019.11,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,25.0,Sannsynligvis ikke fiskeførende. ,0,8.859094919539697,58.471246505277186,8.85955350445802,58.4700664747951
289,Arendal ,,Brekkeelva,018.7C,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,40.0,"Usikker på vandringshinder på grunn av lengde på hvordan kulvert går. Noe høyde opp mot kulvert, greit for anadrom fisk, sannsynligvis problematisk for ål.",0,8.818840107597856,58.562168447971466,8.81859392938045,58.56249296258892
290,Tromøy ,Arendal,,019.11,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Liten kulvert, liten vannføring. Kulvert nesten helt under vann. ",0,8.9064688699196,58.48191381209199,8.906383679991231,58.481963300237815
291,Tromøy ,,,019.11,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,10.0,"Veldig igjengrodd bekkeløp, ser ikke utløp",0,8.900173117032153,58.486236188232326,8.899757841310386,58.48603127785499
292,Tromøy ,Arendal,,019.11,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,7.0,Grei kulvert. Mye slam i bekkeløp. ,0,8.89755683805069,58.484858332741474,8.897349434977373,58.484783468922146
293,Tvedestrand ,,Langangselva bekkefelt,018.7AZ,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,6.0,"Grei kulvert, noe redusert bekk. Men er noe vann ",0,8.880672133702504,58.584832652280845,8.880661875399689,58.584900567851314
294,Grimstad ,,"Vikkilen, bekkefelt",019.2161Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,20.0,"Gammel kulvert i stein, denne ser ok ut, men er noe større stokker foran kulvert. Men bør være ok. ",0,8.60410500918624,58.369276435611525,8.604141066278698,58.36940422988687
295,Tromøy ,Arendal,,019.11,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,14.0,"Ikke hinder, men bekkeløp burde vært renska/gravd ut ",0,8.899461986612511,58.4858219600634,8.899246998561292,58.48567931993956
296,Mandal ,,Mannefjorden bekkefelt,022.322,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,6.0,Kulvert ser ikke ut som hinder. Men det er mye vegetasjon i bekkeløp. ,0,7.529447888121876,58.013872357168616,7.529380982616961,58.013916347948054
297,Arendal ,Arendal,"Nidelva, Bekkefelt Helle",019.A12Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,14.0,"Klein vannkvalitet nedstrøms. Mulig hinder, er litt høyde opp mot kulvert og bekk i stinging før dette. Ingen kulp og hoppe fra. ",0,8.64397711804937,58.42043318469958,8.643617402054291,58.420315470063784
298,Tvedestrand ,Tvedestrand,Storelva Ubergsvann - Songevann bekkefelt,018.C12,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,Lav vannføring. Men ser ikke på kulverter som hinder ved normal vannføring. ,0,8.852861289762389,58.62648226003348,8.852688792542065,58.62640643211374
299,Arendal ,Arendal,Molandsvann bekkefelt,018.7B,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,7.0,Kulvert er nok ikke noe mer hinder en det selve bekken er. Tvilsomt at denne bekken fører fisk ,0,8.835048708263653,58.531315121373446,8.8349013731152,58.53115240610953
300,Øygarden,Lyngdal,Øydnavatnet Ytre bekkefelt,023.C3Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,12.0,Vandringshinder i to etasjer,0,7.382402691861449,58.35108567354539,7.350395935574696,58.24698870748077
301,Tromøy ,Arendal,,019.11,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,8.0,"Kulvert under jorde, mye vegetasjon som vil kunne sperre ",0,8.899100163715929,58.4855923008111,8.898933417042993,58.48545177277087
302,Hageland kryss,Lindesnes,Sjølingstadbekken bekkefelt,022.4B,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,Kunne hatt terskeler i kulverten,0,7.435834463275665,58.07747529349678,7.436076112443772,58.077551861478256
303,0,Lindesnes,Elv fra Skadbergvatnet,022.4A,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,45.0,0,0,7.444652449897531,58.05884830198937,7.441054051872205,58.06281149802601
304,Tromøy kirkevei (bekk som renner ut i Hovekilen)),,,019.11,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,10.0,"Mulig utløp, vil være barriere ",0,8.836178276097563,58.44934039168829,8.83627440006554,58.44949363891735
305,Kvinesdal ,Kvinesdal,Fedafjorden bekkefelt frå nord,025.33,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,9.0,"Fin kulvert, ser fisk nedstrøms. Litt gjengrodd, men grei bekk. ",0,6.891581780317789,58.28306504381001,6.892018438872251,58.283194226514155
306,Høvåg ,Lillesand,"Bliksfjorden - Røynevardsfjorden, bekkefelt",020.32,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,8.0,"Grei kulvert, ikke hinder. Mye vegetasjon, kunne hatt grus ",0,8.234325132367099,58.14072119474504,8.234233057876162,58.140730585324
307,Lyngør ,Risør,"Sandnesfjorden, bekkefelt",018.4,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,Grei kulvert. Greit habitat nedstrøms. God vannføring.,0,9.11208076596102,58.68589510233379,9.111794600400257,58.68601717057806
308,Nipeveien (bekk mellom Hudalstjenna og Nipekilen,Risør,"Lyngørfjorden-østre, bekkefelt",018.51Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,80.0,"Hinder på grunn av lengde, mulig barriere. Fin bekk nedstrøms. Veldig lang ",0,9.145474667569651,58.67876351764758,9.144919491570837,58.679670975037354
309,Lyngør ,Risør,"Sandnesfjorden, bekkefelt",018.4,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Fin, litt avstand opp mot kulvert, men er ikke bratt og vann renner fint opp. Fungerer bra for vandring ",0,9.109252612251748,58.684978963943394,9.109764902579007,58.684526931999294
310,Songeveien ,Tvedestrand,"Songebekken, inkl. bekkefelt",018.32Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,10.0,"Er noe kvist som blokerer ene rør ved innløp, og mye kvist invendig i andre rør. Ville ryddet opp. Ellers fint habitat, noe lav vannstand nå. Ser fisk nedstrøms. ",0,9.000628285970874,58.69134030983781,9.00059392213504,58.69141958597546
311,Tromøy kirkevei (bekk som renner ut i sandumkilen),,,019.11,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,10.0,"Sliter med å finne ingang på grunn av vegetasjon, hinder ",0,8.844921467745158,58.448178842865374,8.844857840677127,58.448271607008756
312,0,Lindesnes,Audna - Spilling til Melhusfossen bekkefelt,023.A121Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,8.0,0,0,7.369003372955681,58.14142089482193,7.369057132525681,58.14130775286858
313,Grimstad ,Grimstad,"Stigselva, bekkefelt",020.1C,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Grei kulvert, noe landbrukspreget bekk. Stillestående vann nedstrøms. Kulvert ligger under vann oppstrøms ser det ut til. ",0,8.356862987170434,58.353931515949036,8.35737388456381,58.354077933862044
314,Arendal ,Arendal,"Longumvatnet, bekkefelt",019.12Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,7.0,Noe stillestående og slammete vann. Litt gjengrodd foran kulvert. Men ok for vandring. ,0,8.766675309019705,58.5144336542119,8.766535494330078,58.51437018926262
315,Froland ,Froland,"Assævannet, bekkefelt",019.A1Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Stor fin kulvert, grei vannføring med tanke på hvor tørt det er. Ikke hinder ",0,8.671562117850797,58.47962053340804,8.671833647703817,58.4797978122222
316,Mandal 17,Lindesnes,Mandalselva - Øyslebø til Mandal bekkefelt,022.A3Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,20.0,Bør ikke være vandringshinder ved normal vannføring. Fin gammel kulvert. Ok for ål og anadrom fisk ,0,7.523333950665145,58.08896110100066,7.523888785853588,58.08904335728184
317,Arendal ,Arendal,Nidelva Furre - Rygene kraftverk bekkefelt,019.B1,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,0.0,"Grei bekk nedstrøms, renner 2 forskjellige kulverter ut her. Litt lav vannstand, men renner en del vann igjennom. ",0,8.620717894573207,58.44493053221199,8.620907650054571,58.44528621332743
318,Høvåg ,Lillesand,Kvåsefjorden - Kvarenesfjorden bekkefelt,020.4231,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,20.0,"Noe hinder, kvist oppstrøms. Grei kulvert. Noe hopp opp til kulvert nå, men renger med denne er grei ved høyere vannstand. Ser en del fisk nedstrøms ",0,8.184393100750448,58.15747753900473,8.183995538037818,58.15744510415537
319,Birkenes ,Birkenes,Tovdalselva Herefossfjorden - Flakksvatn bekkefelt,020.B2Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,20.0,"Hvis kulvert ikke er tett, er denne fin. Gjengrodd bekk og veldig stillestående vann. Ser overraskende nok fisk nedstrøms, størrelse 10cm. ",0,8.27285248844256,58.342015576941286,8.273180750532784,58.34190140414131
320,Risør ,Risør,"Leivann, bekkefelt",018.1C,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,5.0,"Grei gammel kulvert, noe tømmerstokker invendig, som hindrer vandring ved veldig lav vannstand, men ellers ok. ",0,9.273554422095065,58.77474928825874,9.273809126553259,58.775069576487766
321,Bykle ,Valle,Vasstølåni bekkfelt,021.F7A52,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Fin bekk, kulvert ikke hinder. Men er bratt ned til elv. ",0,7.48459539297347,59.30377488973769,7.484834778281634,59.30386349468921
322,Mandal ,Kristiansand,Mandalselva - Laudal til Øyslebø bekkefelt,022.B1Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,14.0,"Bedre bekk her en lengre oppstrøms. Sandete bunn, ser fisk. Grei å vandre gjennom ",0,7.581434284676165,58.27186055248073,7.581057770275496,58.27183988100147
323,Eiksåveien (bekk fra Røyrvatnet til Auslandsvatnet),Lindesnes,Trondstadvatnet bekkefelt,022.2B0,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,10.0,"Tenker disse er hinder for ål, mulig Aure kan passere kulvert, selv om disse vil slite med demning på andre siden ",0,7.692661811242215,58.16610267988892,7.692611581234405,58.16623330593702
324,Mandal ,Kristiansand,Kumlefjorden bekkfelt,022.226,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,Kulvert går rett ut i saltvann. Denne er ikke hinder. Bra at denne ikke er for bratt. ,0,7.657807599532747,58.05229861195517,7.65796459129973,58.052443214017266
325,Skjønnefjellveien,Lindesnes,Mandalselva - Mandal til utløp bekkefelt,022.A21,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,30.0,0,0,7.452688227821519,58.042752680731226,7.451889374162241,58.04285953857846
326,Mandal ,Kristiansand,Trysfjorden bekkefelt,022.22Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,14.0,"Kulvert ikke hinder, fin bekk nedstrøms. Veldig bratt oppstrøms. ",0,7.64490014073039,58.109342916595075,7.644963077845442,58.10921349371755
327,langenesveien ,Kristiansand,Kristiansandsfjorden indre bekkefelt,021.23Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,17.0,"ikke barriere, god for vandring, ligger stein som terskler nedstrøms. ",Fungerer godt,7.9373089177096245,58.10763559326234,7.937088492809662,58.10773768400894
328,Birkenes ,Birkenes,,020.A7,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,20.0,"Noe hinder, Noe høyde opp mot kulvert, plus begrenses til betongrør inni kulvert, med 20-30cm høyde fra vannflate. Vandring for anadrom fisk bør gå bra, men er noe høyt. Mulig noe tiltak burde gjøres. Og gjerne rydde litt i utløp fra kulvert. ",0,8.232659645601826,58.32745879229939,8.233113494605902,58.32716450664485
329,Mollandsveien (bekk leder muligens mot Morvigfjorden),Grimstad,"Morvigbekken, bekkefelt",019.218Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,20.0,"Setter disse som hinder. Disse er veldig nye, men ligger høyere oppe en det som ser optimalt ut. Siden det er to rør burde de kunne hatt forskjellig høyde feks. Vann renner ikke gjennom kulvert nå. Men på siden. ",0,8.557356477344047,58.321585075441455,8.557107794848529,58.32177651358373
330,Grimstad ,Grimstad,"Temse, bekkefelt",019.A23Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Ikke hinder, men lite vann i bekk. Fin bekk nedstrøms. ",0,8.622369161975815,58.39176986372012,8.622421206655432,58.39188089480373
331,Lillesand ,Lillesand,Glamslandvatnet med bekkefelt,020.221Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,12.0,"Fin kulvert, fint bekkeløp",0,8.319141985898476,58.246663689225194,8.318752348045187,58.24681815078902
332,0,Lillesand,Holtevannsbekken,020.3Z,Ikke angitt,Ikke angitt,#999999,Ikke vurdert / mangler data,,,12.0,"Grei kulvert, et av de 2 rørene er litt tett nedstrøms. Veldig fint bekkeløp og ser laks/sjøørret nedstrøms(smolt) ",0,8.2585168601973,58.19444486934075,8.25807935494612,58.19423698764856
333,Vegårshei ,Vegårshei,Storelva - Hauglandselva bekkefelt,018.E,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,14.0,"Bekk ser blokkert ut lengre nedstrøms, og det er litt for høyt opp mot kulvert. ",0,8.792178633039095,58.71307021147432,8.792531738860509,58.71326698098824
334,Vegårshei ,Vegårshei,Storelva - Hauglandselva bekkefelt,018.E,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,16.0,"Tenker denne er grei, ved høyere vannføring. Er fisk nedstrøms. Kulvert ok. ",0,8.815726942733551,58.736733118477666,8.815211531935036,58.73668161994207
335,Gjerstad ,Vegårshei,Ljøstadvann bekkefelt,018.E,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,14.0,"Sannsynligvis grei, men lite vann, og noe høyde opp mot kulvert. ",0,8.912343638058891,58.75884637402804,8.912354800438258,58.75885473393281
336,Vegårshei ,Vegårshei,"Ufsvatn, bekkefelt",019.C3,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,22.0,"Mulig hinder, ligger et par plank og noe stein foran kulvert. ",0,8.672963101347241,58.71824013579323,8.67284895806817,58.71800684023811
337,Skisentervegen (sidebekk Otra),Bykle,Otra - Lislevatn til Hartevatn bekkefelt,021.K3,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,15.0,Kulvert ok nedstrøms. Men rist og demning oppstrøms gjør denne til hinder. ,0,7.356691362756765,59.56872028681659,7.356904460356406,59.56890946523825
338,Søndeledveien (sidebekk Søndeleddfjorden),Risør,"Søndeledfjorden, bekkefelt",018.2210,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,100.0,Både terskel oppstrøms og habitat oppstrøms er hinder. Ser fisk nedstrøms. ,0,9.063710127791493,58.754280471663584,9.062644407183571,58.753485385563614
339,Dalenveien (sidebekk Totjern),Arendal,Mørfjærbekken inkl. bekkefelt,018.72,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,12.0,"Vandringshinder, er gitter oppstrøms. Noe hjemmelaget. Bekk stillestående og vannkvaliteten ser dårlig ut. ",0,8.831305413154455,58.50999291553177,8.831182581582004,58.50988905541186
340,Arendal ,Arendal,"Flostadøysund, bekkefelt",018.712,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Naturstein nedstrøms som strupes ned til stort betongrør 120cm oppstrøms. Veldig mye vegetasjon i bekk, men bør være grei ved nok vannføring. Bør sjekkes for hindere lengre ned ",0,8.950055383173778,58.55088695147993,8.94980303421831,58.55108366884511
341,Grimstad nord ,Grimstad,"Rosevatnet, utløpselv",019.AD,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,Sannsynligvis grei for gjennomvandring ved normal vannstand. Noe bøy på rør invendig. Et av 2 rør er mulig tett. Men ok.,0,8.374156478049565,58.42378354902303,8.373668678416047,58.42387250151902
342,Tromøy kirkevei (sidebekk Gjerstadvannet),Arendal,,019.11,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,10.0,Mye vegetasjon som fungerer som hinder nedstrøms. Mye vegetasjon som blokerer ,0,8.864617760992804,58.46147794256946,8.864728316211494,58.46160052075618
343,Mandal ,Lindesnes,Harkmarkfjorden bekkfelt,022.321,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,10.0,"Kulvert ikke hinder, grei bekk nedstrøms. Flere fisk nedstrøms. ",0,7.629667500523489,58.041036774756265,7.62981867825243,58.04097761297974
344,Mandal ,Lindesnes,Jåbekken bekkfelt,022.32A,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Veldig gjengrodd bekk nedstrøms, stillestående vann. Kulvert ikke hinder ",0,7.532682485501724,58.037855562853956,7.532838006430955,58.03788421529111
345,Mandal ,Lindesnes,Harkmarkfjorden bekkfelt,022.321,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,Grei betongstikkrenne. Denne er ikke hinder. ,0,7.610598848525817,58.02495353856777,7.610407405649621,58.02499924816405
346,Mandal ,Lindesnes,Harkmarkfjorden bekkfelt,022.321,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,14.0,Kulvert ikke hinder. Fin bekk nedstrøms. ,0,7.608802999796502,58.017360494714886,7.608395395451804,58.01744916715107
347,Kristiansand ,Kristiansand,,020.A6,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Stor fin steinkulvert, ikke hinder nedstrøms. ",0,8.122854377499065,58.22553488993612,8.123182071583681,58.22543838032781
348,Søgne ,Kristiansand,Hundsøyfjorden bekkefelt,022.221,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Grei kulvert, ikke hinder ",0,7.7433557606601155,58.07147655120509,7.74299537350762,58.07151633815374
349,Holskogveien (bekk renner fra Tjuviktjønna ned til Sandvigdalsfjorden,Kristiansand,Ytre Sandvikdalsfjord bekkefelt,022.11Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,15.0,"Det renner ikke vann igjennom kulvert, dette vil kunne være vandringshinder. Usikker på vandring, men mulig ved høyere vannføring","relevant for ål, må sjekkes",7.922737938538751,58.087192374103566,7.922276089625283,58.08734650931775
350,Rugland,Lindesnes,Mandalselva - Mandal til utløp bekkefelt,022.A21,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,0,0,7.434888095949213,58.04697305339617,7.434999724626526,58.04712164647409
351,Ekland,Lindesnes,Audna - Tryland til Spilling bekkefelt,023.A22,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,13.0,Fisk observert,bru,7.3554772013052006,58.18912975212479,7.337891606493021,58.214765259395826
352,Gjerstad ,Gjerstad,"Sunda, bekkefelt",018.2C,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,Kulvert ser fin ut. Sannsynligvis fisk nedstrøms. Ikke mye vannflyt ut fra kulp,0,9.064508601894662,58.833977820066615,9.064368988169962,58.8339431876021
353,Mandal ,Kristiansand,Gumpedalselva,022.1BZ,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,Ok kulverter. Bekk noe gjengrodd. Stillestående vann. Men bør kunne passeres av fisk ,0,7.666621006040305,58.25810100045253,7.666244754645903,58.25813956290388
354,Mandal Øygårdsveien (sidebekk Logåna),Lindesnes,Mandalselva - Laudal til Øyslebø bekkefelt,022.B1Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,60.0,"Ser stor Aure nedstrøms, men er terskel før kulvert. Og innløp mot kulvert er grodd igjen. Blir hinder for ål og fisk. Men sannsynligvis ikke 100% barriere ",0,7.489522834942836,58.26013928554659,7.489596744378734,58.26077449913122
355,Brelandsveien (bekk renner fra Stemmetjørna til Høyevatnet),Lindesnes,Høyevatnet bekkefelt,022.ABZ,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,15.0,"Veldig høyt opp mot kulvert, plus at denne lekker foran slik at vann ikke passerer gjennom kulvert. Hinder for ål og fisk ",0,7.612485787998667,58.200975583345794,7.612629886543927,58.20079461596542
356,Tvedestrand ,,,018.52,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,15.0,"Kulvert ikke bra, men heller ikke hinder. Liten og dårlig vannkvalitet nedstrøms. Lite habitat oppstrøms. Sannsynligvis ok. ",0,9.123923733349097,58.64832456416781,9.123555151932328,58.64823992989502
